Clasificacion,Sexo,Edad,Cantidad,P. Maximo,P. Minimo,P. Promedio,Peso Promedio,P. Animal,Fecha,Ciudad
PRIMERA,HV,3.0,14.0,7650.0,7650.0,7650.0,408.0,3121200.0,2024-05-09,MONTERIA
PRIMERA,VE,2.5,2.0,6900.0,6900.0,6900.0,359.0,2477100.0,2024-05-09,MONTERIA
PRIMERA,VE,2.25,7.0,7050.0,6800.0,6925.0,388.0,2690362.0,2024-05-09,MONTERIA
PRIMERA,VE,3.0,58.0,7400.0,6700.0,6985.0,450.0,3143250.0,2024-05-09,MONTERIA
PRIMERA,VP,3.0,21.0,6900.0,6800.0,6850.0,521.0,3568850.0,2024-05-09,MONTERIA
SEGUNDA,ML,,8.0,8100.0,7900.0,8000.0,112.0,896000.0,2024-05-09,MONTERIA
SEGUNDA,ML,1.0,35.0,8200.0,7700.0,7966.0,145.0,1155166.0,2024-05-09,MONTERIA
SEGUNDA,ML,1.5,57.0,8000.0,7000.0,7612.0,203.0,1545337.0,2024-05-09,MONTERIA
SEGUNDA,ML,1.3333333333333333,14.0,8000.0,7600.0,7850.0,233.0,1832975.0,2024-05-09,MONTERIA
SEGUNDA,ML,1.25,13.0,8000.0,7700.0,7850.0,165.0,1295250.0,2024-05-09,MONTERIA
SEGUNDA,MC,2.0,4.0,7800.0,7800.0,7800.0,274.0,2137200.0,2024-05-09,MONTERIA
SEGUNDA,MC,2.5,1.0,6800.0,6800.0,6800.0,358.0,2434400.0,2024-05-09,MONTERIA
SEGUNDA,MC,2.25,18.0,7800.0,7400.0,7660.0,321.0,2458860.0,2024-05-09,MONTERIA
SEGUNDA,MC,3.0,7.0,7700.0,7250.0,7483.0,427.0,3195383.0,2024-05-09,MONTERIA
SEGUNDA,TO,3.0,1.0,7700.0,7700.0,7700.0,536.0,4127200.0,2024-05-09,MONTERIA
SEGUNDA,HL,1.5,6.0,6200.0,6200.0,6200.0,190.0,1178000.0,2024-05-09,MONTERIA
SEGUNDA,HL,1.3333333333333333,10.0,6700.0,6400.0,6550.0,226.0,1480300.0,2024-05-09,MONTERIA
SEGUNDA,HL,1.25,6.0,6500.0,6500.0,6500.0,172.0,1118000.0,2024-05-09,MONTERIA
SEGUNDA,HV,2.0,11.0,6500.0,6450.0,6483.0,268.0,1737533.0,2024-05-09,MONTERIA
SEGUNDA,VE,2.0,4.0,5900.0,5900.0,5900.0,275.0,1622500.0,2024-05-09,MONTERIA
SEGUNDA,VE,2.5,18.0,6650.0,5600.0,6091.0,339.0,2067105.0,2024-05-09,MONTERIA
SEGUNDA,VE,2.25,7.0,6450.0,6450.0,6450.0,396.0,2554200.0,2024-05-09,MONTERIA
SEGUNDA,VE,3.0,6.0,6200.0,5900.0,6050.0,432.0,2616625.0,2024-05-09,MONTERIA
SEGUNDA,VP,2.25,8.0,6300.0,6300.0,6300.0,380.0,2394000.0,2024-05-09,MONTERIA
PRIMERA,ML,1.0,30.0,8900.0,8900.0,8900.0,148.0,1317200.0,2024-05-16,MONTERIA
PRIMERA,ML,1.25,29.0,9000.0,8800.0,8933.0,164.0,1468044.0,2024-05-16,MONTERIA
PRIMERA,MC,2.0,40.0,8400.0,8400.0,8400.0,271.0,2276400.0,2024-05-16,MONTERIA
PRIMERA,TO,3.0,9.0,8500.0,7850.0,8222.0,642.0,5278666.0,2024-05-16,MONTERIA
PRIMERA,HL,,4.0,7800.0,7800.0,7800.0,96.0,748800.0,2024-05-16,MONTERIA
PRIMERA,HL,1.0,4.0,7200.0,7200.0,7200.0,132.0,950400.0,2024-05-16,MONTERIA
PRIMERA,HL,1.5,36.0,7400.0,6900.0,7150.0,200.0,1430000.0,2024-05-16,MONTERIA
PRIMERA,HL,1.3333333333333333,11.0,7450.0,6800.0,7150.0,244.0,1749366.0,2024-05-16,MONTERIA
PRIMERA,HL,1.25,37.0,7100.0,6900.0,6966.0,163.0,1137888.0,2024-05-16,MONTERIA
PRIMERA,HV,2.0,48.0,7800.0,7100.0,7350.0,265.0,1953262.0,2024-05-16,MONTERIA
PRIMERA,HV,2.5,15.0,7500.0,7500.0,7500.0,356.0,2670000.0,2024-05-16,MONTERIA
PRIMERA,HV,3.0,2.0,7400.0,7400.0,7400.0,463.0,3426200.0,2024-05-16,MONTERIA
PRIMERA,VE,2.25,11.0,6850.0,6850.0,6850.0,379.0,2596150.0,2024-05-16,MONTERIA
PRIMERA,VE,3.0,39.0,7500.0,6850.0,7166.0,506.0,3626333.0,2024-05-16,MONTERIA
PRIMERA,VP,2.25,1.0,6400.0,6400.0,6400.0,372.0,2380800.0,2024-05-16,MONTERIA
PRIMERA,VP,3.0,5.0,6900.0,6750.0,6825.0,422.0,2880150.0,2024-05-16,MONTERIA
SEGUNDA,ML,,8.0,8200.0,6800.0,7733.0,110.0,853244.0,2024-05-16,MONTERIA
SEGUNDA,ML,1.0,6.0,8200.0,8200.0,8200.0,137.0,1123400.0,2024-05-16,MONTERIA
SEGUNDA,ML,1.5,20.0,8300.0,6400.0,7350.0,186.0,1370775.0,2024-05-16,MONTERIA
SEGUNDA,ML,1.3333333333333333,10.0,8000.0,8000.0,8000.0,244.0,1952000.0,2024-05-16,MONTERIA
SEGUNDA,ML,1.25,4.0,8000.0,8000.0,8000.0,169.0,1352000.0,2024-05-16,MONTERIA
SEGUNDA,MC,2.0,20.0,7900.0,7900.0,7900.0,273.0,2156700.0,2024-05-16,MONTERIA
SEGUNDA,MC,2.5,26.0,7700.0,7100.0,7440.0,339.0,2523648.0,2024-05-16,MONTERIA
SEGUNDA,MC,2.25,67.0,7950.0,6700.0,7421.0,327.0,2426807.0,2024-05-16,MONTERIA
SEGUNDA,MC,3.0,13.0,7800.0,7750.0,7775.0,416.0,3238287.0,2024-05-16,MONTERIA
SEGUNDA,TO,3.0,3.0,7650.0,7600.0,7616.0,472.0,3600144.0,2024-05-16,MONTERIA
SEGUNDA,HL,1.25,3.0,6600.0,6600.0,6600.0,169.0,1115400.0,2024-05-16,MONTERIA
SEGUNDA,HV,2.25,12.0,6846.0,6700.0,6748.0,312.0,2105584.0,2024-05-16,MONTERIA
SEGUNDA,VE,2.5,4.0,6700.0,6100.0,6400.0,331.0,2121600.0,2024-05-16,MONTERIA
SEGUNDA,VE,2.25,18.0,6650.0,6250.0,6450.0,377.0,2434875.0,2024-05-16,MONTERIA
SEGUNDA,VE,3.0,34.0,6700.0,5400.0,6245.0,434.0,2713088.0,2024-05-16,MONTERIA
SEGUNDA,VP,3.0,14.0,6000.0,6000.0,6000.0,499.0,2996000.0,2024-05-16,MONTERIA
PRIMERA,ML,,20.0,9900.0,9000.0,9450.0,105.0,992250.0,2024-05-23,MONTERIA
PRIMERA,ML,1.0,1.0,10400.0,10400.0,10400.0,134.0,1393600.0,2024-05-23,MONTERIA
PRIMERA,ML,1.25,18.0,9300.0,8300.0,8833.0,156.0,1377999.0,2024-05-23,MONTERIA
PRIMERA,TO,3.0,9.0,8550.0,7600.0,7888.0,720.0,5687012.0,2024-05-23,MONTERIA
PRIMERA,HL,,16.0,8200.0,7800.0,8000.0,101.0,808000.0,2024-05-23,MONTERIA
PRIMERA,HL,1.5,36.0,7800.0,6700.0,7250.0,200.0,1451812.0,2024-05-23,MONTERIA
PRIMERA,HL,1.25,13.0,7500.0,6700.0,7066.0,163.0,1156577.0,2024-05-23,MONTERIA
PRIMERA,HV,2.0,16.0,7100.0,7100.0,7100.0,262.0,1860200.0,2024-05-23,MONTERIA
PRIMERA,HV,2.5,20.0,7500.0,6750.0,7050.0,331.0,2338250.0,2024-05-23,MONTERIA
PRIMERA,HV,3.0,4.0,7000.0,6900.0,6950.0,441.0,3068425.0,2024-05-23,MONTERIA
PRIMERA,VE,2.5,26.0,6600.0,6200.0,6375.0,343.0,2189812.0,2024-05-23,MONTERIA
PRIMERA,VE,2.25,24.0,6550.0,6100.0,6292.0,361.0,2272620.0,2024-05-23,MONTERIA
PRIMERA,VP,3.0,19.0,7200.0,6900.0,7050.0,524.0,3694200.0,2024-05-23,MONTERIA
SEGUNDA,ML,,13.0,8000.0,6800.0,7400.0,108.0,799200.0,2024-05-23,MONTERIA
SEGUNDA,ML,1.5,15.0,7500.0,7200.0,7400.0,205.0,1517000.0,2024-05-23,MONTERIA
SEGUNDA,ML,1.25,31.0,7800.0,7700.0,7750.0,156.0,1212875.0,2024-05-23,MONTERIA
SEGUNDA,ML,2.0,2.0,7900.0,7900.0,7900.0,250.0,1975000.0,2024-05-23,MONTERIA
SEGUNDA,MC,2.0,28.0,7700.0,7300.0,7533.0,260.0,1963688.0,2024-05-23,MONTERIA
SEGUNDA,MC,2.5,90.0,8100.0,7200.0,7581.0,338.0,2566253.0,2024-05-23,MONTERIA
SEGUNDA,MC,3.0,24.0,7950.0,7250.0,7500.0,431.0,3232500.0,2024-05-23,MONTERIA
SEGUNDA,TO,3.0,3.0,7350.0,7000.0,7183.0,532.0,3826322.0,2024-05-23,MONTERIA
SEGUNDA,HL,1.5,11.0,6200.0,6200.0,6200.0,194.0,1202800.0,2024-05-23,MONTERIA
SEGUNDA,HL,1.3333333333333333,3.0,5600.0,5600.0,5600.0,247.0,1383200.0,2024-05-23,MONTERIA
SEGUNDA,VE,2.5,12.0,6000.0,5000.0,5675.0,335.0,1903962.0,2024-05-23,MONTERIA
SEGUNDA,VE,2.25,15.0,6000.0,5200.0,5620.0,328.0,1843360.0,2024-05-23,MONTERIA
SEGUNDA,VE,3.0,1.0,6000.0,6000.0,6000.0,482.0,2892000.0,2024-05-23,MONTERIA
SEGUNDA,VP,2.25,2.0,6000.0,6000.0,6000.0,360.0,2160000.0,2024-05-23,MONTERIA
SEGUNDA,VP,3.0,3.0,5900.0,5900.0,5900.0,482.0,2843800.0,2024-05-23,MONTERIA
PRIMERA,ML,1.0,1.0,9900.0,9900.0,9900.0,146.0,1445400.0,2024-05-30,MONTERIA
PRIMERA,ML,1.25,56.0,9800.0,8400.0,9280.0,155.0,1442112.0,2024-05-30,MONTERIA
PRIMERA,MC,2.25,78.0,8850.0,8450.0,8687.0,316.0,2747421.0,2024-05-30,MONTERIA
PRIMERA,TO,3.0,1.0,8700.0,8700.0,8700.0,676.0,5881200.0,2024-05-30,MONTERIA
PRIMERA,HL,,2.0,8300.0,8300.0,8300.0,83.0,688900.0,2024-05-30,MONTERIA
PRIMERA,HL,1.0,20.0,8000.0,8000.0,8000.0,137.0,1096000.0,2024-05-30,MONTERIA
PRIMERA,HL,1.5,95.0,7600.0,7000.0,7260.0,193.0,1401180.0,2024-05-30,MONTERIA
PRIMERA,HL,1.3333333333333333,10.0,7000.0,7000.0,7000.0,249.0,1743000.0,2024-05-30,MONTERIA
PRIMERA,HL,1.25,8.0,7000.0,7000.0,7000.0,154.0,1078000.0,2024-05-30,MONTERIA
PRIMERA,HV,2.0,81.0,7400.0,6500.0,6970.0,260.0,1816382.0,2024-05-30,MONTERIA
PRIMERA,HV,2.5,21.0,6967.0,6850.0,6908.0,334.0,2310893.0,2024-05-30,MONTERIA
PRIMERA,HV,3.0,14.0,7100.0,6950.0,7016.0,436.0,3059266.0,2024-05-30,MONTERIA
PRIMERA,VE,2.25,16.0,6850.0,6500.0,6662.0,385.0,2566728.0,2024-05-30,MONTERIA
PRIMERA,VP,3.0,8.0,7100.0,6500.0,6750.0,487.0,3287250.0,2024-05-30,MONTERIA
SEGUNDA,ML,,1.0,1000.0,1000.0,1000.0,70.0,70000.0,2024-05-30,MONTERIA
SEGUNDA,ML,1.5,46.0,8200.0,7400.0,7840.0,202.0,1588384.0,2024-05-30,MONTERIA
SEGUNDA,ML,1.3333333333333333,60.0,8200.0,7600.0,7833.0,232.0,1819944.0,2024-05-30,MONTERIA
SEGUNDA,ML,1.25,14.0,8000.0,7400.0,7700.0,158.0,1220450.0,2024-05-30,MONTERIA
SEGUNDA,MC,2.5,51.0,8300.0,7000.0,7437.0,338.0,2515734.0,2024-05-30,MONTERIA
SEGUNDA,MC,3.0,63.0,8100.0,7000.0,7700.0,452.0,3480400.0,2024-05-30,MONTERIA
SEGUNDA,TO,3.0,7.0,7550.0,6300.0,6979.0,583.0,4072635.0,2024-05-30,MONTERIA
SEGUNDA,HL,1.5,13.0,6500.0,6500.0,6500.0,185.0,1202500.0,2024-05-30,MONTERIA
SEGUNDA,HL,1.25,3.0,6400.0,6300.0,6350.0,159.0,1009650.0,2024-05-30,MONTERIA
SEGUNDA,HV,2.0,1.0,6400.0,6400.0,6400.0,276.0,1766400.0,2024-05-30,MONTERIA
SEGUNDA,HV,2.25,1.0,6200.0,6200.0,6200.0,294.0,1822800.0,2024-05-30,MONTERIA
SEGUNDA,VE,2.5,15.0,5895.0,5400.0,5665.0,335.0,1899663.0,2024-05-30,MONTERIA
SEGUNDA,VE,2.25,15.0,6100.0,5900.0,6000.0,339.0,2038000.0,2024-05-30,MONTERIA
SEGUNDA,VE,3.0,30.0,6450.0,5600.0,6043.0,452.0,2737063.0,2024-05-30,MONTERIA
SEGUNDA,VP,2.5,1.0,5400.0,5400.0,5400.0,336.0,1814400.0,2024-05-30,MONTERIA
SEGUNDA,VP,3.0,17.0,6400.0,5600.0,6200.0,502.0,3117050.0,2024-05-30,MONTERIA
PRIMERA,ML,,4.0,9500.0,8700.0,9100.0,113.0,1028300.0,2024-06-06,MONTERIA
PRIMERA,ML,1.0,16.0,9700.0,9700.0,9700.0,139.0,1348300.0,2024-06-06,MONTERIA
PRIMERA,ML,1.25,11.0,8800.0,8700.0,8750.0,164.0,1435000.0,2024-06-06,MONTERIA
PRIMERA,MC,1.3333333333333333,2.0,8300.0,8300.0,8300.0,229.0,1900700.0,2024-06-06,MONTERIA
PRIMERA,TO,3.0,10.0,7550.0,7050.0,7295.0,520.0,3794859.0,2024-06-06,MONTERIA
PRIMERA,HL,,22.0,9000.0,7700.0,8350.0,126.0,1052100.0,2024-06-06,MONTERIA
PRIMERA,HL,1.0,37.0,7700.0,7400.0,7575.0,140.0,1060500.0,2024-06-06,MONTERIA
PRIMERA,HL,1.5,93.0,7700.0,7100.0,7350.0,200.0,1476125.0,2024-06-06,MONTERIA
PRIMERA,HL,1.3333333333333333,1.0,6700.0,6700.0,6700.0,230.0,1541000.0,2024-06-06,MONTERIA
PRIMERA,HL,1.25,5.0,7400.0,7200.0,7300.0,154.0,1124200.0,2024-06-06,MONTERIA
PRIMERA,HV,2.0,33.0,7300.0,7100.0,7200.0,264.0,1906200.0,2024-06-06,MONTERIA
PRIMERA,HV,2.5,19.0,7600.0,7000.0,7287.0,335.0,2443134.0,2024-06-06,MONTERIA
PRIMERA,HV,2.25,56.0,9000.0,6600.0,7339.0,336.0,2469809.0,2024-06-06,MONTERIA
PRIMERA,HV,3.0,1.0,7350.0,7350.0,7350.0,402.0,2954700.0,2024-06-06,MONTERIA
PRIMERA,VE,2.5,14.0,7000.0,6450.0,6725.0,343.0,2310037.0,2024-06-06,MONTERIA
PRIMERA,VE,2.25,48.0,6950.0,6300.0,6575.0,384.0,2528087.0,2024-06-06,MONTERIA
PRIMERA,VE,3.0,57.0,7500.0,6250.0,6856.0,464.0,3184656.0,2024-06-06,MONTERIA
PRIMERA,VP,3.0,7.0,7200.0,6200.0,6533.0,500.0,3266666.0,2024-06-06,MONTERIA
SEGUNDA,ML,,15.0,7200.0,6400.0,6800.0,79.0,540600.0,2024-06-06,MONTERIA
SEGUNDA,ML,1.0,49.0,8100.0,7200.0,7600.0,131.0,1000666.0,2024-06-06,MONTERIA
SEGUNDA,ML,1.5,61.0,8300.0,7200.0,7750.0,210.0,1631375.0,2024-06-06,MONTERIA
SEGUNDA,ML,1.25,48.0,8200.0,7500.0,7766.0,168.0,1304800.0,2024-06-06,MONTERIA
SEGUNDA,MC,2.0,67.0,7900.0,7550.0,7758.0,266.0,2068888.0,2024-06-06,MONTERIA
SEGUNDA,MC,2.5,2.0,7300.0,6000.0,6650.0,342.0,2274300.0,2024-06-06,MONTERIA
SEGUNDA,MC,3.0,6.0,7450.0,7350.0,7400.0,441.0,3263400.0,2024-06-06,MONTERIA
SEGUNDA,TO,3.0,3.0,6800.0,6400.0,6580.0,521.0,3430373.0,2024-06-06,MONTERIA
SEGUNDA,HL,1.5,1.0,6300.0,6300.0,6300.0,202.0,1272600.0,2024-06-06,MONTERIA
SEGUNDA,VE,2.5,13.0,5950.0,5500.0,5683.0,345.0,1964538.0,2024-06-06,MONTERIA
SEGUNDA,VE,2.25,33.0,6100.0,5000.0,5700.0,347.0,1982460.0,2024-06-06,MONTERIA
SEGUNDA,VE,3.0,5.0,5700.0,5700.0,5700.0,459.0,2616300.0,2024-06-06,MONTERIA
PRIMERA,ML,,25.0,9500.0,9500.0,9500.0,118.0,1121000.0,2024-06-13,MONTERIA
PRIMERA,ML,1.0,4.0,9800.0,9100.0,9366.0,138.0,1295722.0,2024-06-13,MONTERIA
PRIMERA,ML,1.25,84.0,9800.0,8800.0,9200.0,162.0,1494080.0,2024-06-13,MONTERIA
PRIMERA,TO,2.25,1.0,7400.0,7400.0,7400.0,378.0,2797200.0,2024-06-13,MONTERIA
PRIMERA,TO,3.0,8.0,7800.0,7350.0,7585.0,585.0,4439810.0,2024-06-13,MONTERIA
PRIMERA,HL,,1.0,7900.0,7900.0,7900.0,96.0,758400.0,2024-06-13,MONTERIA
PRIMERA,HL,1.0,3.0,7600.0,7600.0,7600.0,147.0,1117200.0,2024-06-13,MONTERIA
PRIMERA,HL,1.5,72.0,7900.0,7100.0,7557.0,199.0,1510348.0,2024-06-13,MONTERIA
PRIMERA,HL,1.3333333333333333,79.0,7900.0,7400.0,7575.0,238.0,1804743.0,2024-06-13,MONTERIA
PRIMERA,HL,1.25,18.0,7600.0,7400.0,7500.0,169.0,1270000.0,2024-06-13,MONTERIA
PRIMERA,HV,1.5,10.0,7100.0,7100.0,7100.0,205.0,1455500.0,2024-06-13,MONTERIA
PRIMERA,HV,1.3333333333333333,6.0,7300.0,7300.0,7300.0,245.0,1788500.0,2024-06-13,MONTERIA
PRIMERA,HV,2.0,63.0,7700.0,7000.0,7390.0,264.0,1955394.0,2024-06-13,MONTERIA
PRIMERA,HV,2.5,23.0,7100.0,7050.0,7074.0,344.0,2435482.0,2024-06-13,MONTERIA
PRIMERA,HV,3.0,6.0,7150.0,7150.0,7150.0,403.0,2881450.0,2024-06-13,MONTERIA
PRIMERA,VE,2.5,10.0,6700.0,6700.0,6700.0,341.0,2288050.0,2024-06-13,MONTERIA
PRIMERA,VE,2.25,11.0,6700.0,6700.0,6700.0,370.0,2481233.0,2024-06-13,MONTERIA
PRIMERA,VP,3.0,24.0,6700.0,6200.0,6425.0,519.0,3334575.0,2024-06-13,MONTERIA
SEGUNDA,ML,,26.0,8100.0,7700.0,7900.0,97.0,770250.0,2024-06-13,MONTERIA
SEGUNDA,ML,1.5,11.0,7850.0,7400.0,7625.0,193.0,1475437.0,2024-06-13,MONTERIA
SEGUNDA,ML,1.3333333333333333,93.0,8200.0,7350.0,7750.0,236.0,1831906.0,2024-06-13,MONTERIA
SEGUNDA,ML,1.25,44.0,8300.0,7400.0,7925.0,166.0,1319512.0,2024-06-13,MONTERIA
SEGUNDA,MC,2.0,81.0,8200.0,7300.0,7692.0,267.0,2059487.0,2024-06-13,MONTERIA
SEGUNDA,MC,2.5,73.0,7850.0,6500.0,7428.0,329.0,2448244.0,2024-06-13,MONTERIA
SEGUNDA,MC,2.25,93.0,8200.0,7000.0,7783.0,311.0,2424075.0,2024-06-13,MONTERIA
SEGUNDA,MC,3.0,32.0,7900.0,7600.0,7762.0,479.0,3722118.0,2024-06-13,MONTERIA
SEGUNDA,HV,2.5,15.0,6900.0,5800.0,6533.0,325.0,2127688.0,2024-06-13,MONTERIA
SEGUNDA,HV,2.25,5.0,6600.0,6600.0,6600.0,394.0,2600400.0,2024-06-13,MONTERIA
SEGUNDA,HV,3.0,5.0,6700.0,6700.0,6700.0,420.0,2814000.0,2024-06-13,MONTERIA
SEGUNDA,VE,2.5,11.0,5900.0,5900.0,5900.0,339.0,2000100.0,2024-06-13,MONTERIA
SEGUNDA,VE,2.25,20.0,6500.0,5800.0,6150.0,387.0,2384662.0,2024-06-13,MONTERIA
SEGUNDA,VE,3.0,10.0,6600.0,6000.0,6300.0,485.0,3060225.0,2024-06-13,MONTERIA
SEGUNDA,VP,2.5,3.0,6000.0,6000.0,6000.0,350.0,2100000.0,2024-06-13,MONTERIA
PRIMERA,ML,,11.0,8600.0,8600.0,8600.0,113.0,971800.0,2024-06-20,MONTERIA
PRIMERA,ML,1.0,5.0,9500.0,9500.0,9500.0,147.0,1396500.0,2024-06-20,MONTERIA
PRIMERA,ML,1.25,1.0,9200.0,9200.0,9200.0,166.0,1527200.0,2024-06-20,MONTERIA
PRIMERA,TO,3.0,12.0,8250.0,7350.0,7591.0,642.0,4873850.0,2024-06-20,MONTERIA
PRIMERA,HL,,16.0,7900.0,7900.0,7900.0,102.0,805800.0,2024-06-20,MONTERIA
PRIMERA,HL,1.0,8.0,7600.0,7600.0,7600.0,135.0,1026000.0,2024-06-20,MONTERIA
PRIMERA,HL,1.5,60.0,7700.0,6900.0,7260.0,199.0,1446192.0,2024-06-20,MONTERIA
PRIMERA,HL,1.3333333333333333,62.0,7900.0,7400.0,7633.0,229.0,1748033.0,2024-06-20,MONTERIA
PRIMERA,HL,1.25,23.0,7200.0,7200.0,7200.0,166.0,1195200.0,2024-06-20,MONTERIA
PRIMERA,HV,2.0,29.0,7400.0,6800.0,7100.0,256.0,1821150.0,2024-06-20,MONTERIA
PRIMERA,HV,2.5,18.0,7250.0,6850.0,7050.0,351.0,2478075.0,2024-06-20,MONTERIA
PRIMERA,HV,2.25,35.0,7250.0,7100.0,7183.0,360.0,2588394.0,2024-06-20,MONTERIA
PRIMERA,HV,3.0,1.0,7350.0,7350.0,7350.0,444.0,3263400.0,2024-06-20,MONTERIA
PRIMERA,VE,2.25,18.0,6900.0,6800.0,6866.0,374.0,2572711.0,2024-06-20,MONTERIA
PRIMERA,VP,2.5,9.0,6700.0,6700.0,6700.0,345.0,2311500.0,2024-06-20,MONTERIA
PRIMERA,VP,2.25,2.0,6400.0,6400.0,6400.0,388.0,2483200.0,2024-06-20,MONTERIA
PRIMERA,VP,3.0,1.0,6600.0,6600.0,6600.0,608.0,4012800.0,2024-06-20,MONTERIA
SEGUNDA,ML,1.0,16.0,8000.0,7800.0,7900.0,143.0,1133650.0,2024-06-20,MONTERIA
SEGUNDA,ML,1.5,51.0,8400.0,7500.0,7940.0,199.0,1586412.0,2024-06-20,MONTERIA
SEGUNDA,ML,1.3333333333333333,30.0,8500.0,6800.0,7660.0,233.0,1784780.0,2024-06-20,MONTERIA
SEGUNDA,ML,1.25,27.0,8300.0,7800.0,8066.0,171.0,1384777.0,2024-06-20,MONTERIA
SEGUNDA,MC,2.5,68.0,8300.0,7000.0,7857.0,338.0,2660204.0,2024-06-20,MONTERIA
SEGUNDA,MC,2.25,87.0,8250.0,7550.0,7978.0,320.0,2557702.0,2024-06-20,MONTERIA
SEGUNDA,MC,3.0,26.0,7550.0,7350.0,7460.0,413.0,3083964.0,2024-06-20,MONTERIA
SEGUNDA,TO,3.0,2.0,7150.0,7000.0,7075.0,658.0,4655350.0,2024-06-20,MONTERIA
SEGUNDA,HL,1.5,16.0,6800.0,6500.0,6650.0,202.0,1346625.0,2024-06-20,MONTERIA
SEGUNDA,HL,1.3333333333333333,2.0,6300.0,6300.0,6300.0,248.0,1562400.0,2024-06-20,MONTERIA
SEGUNDA,HL,1.25,2.0,6600.0,6600.0,6600.0,168.0,1108800.0,2024-06-20,MONTERIA
SEGUNDA,VE,2.25,56.0,6300.0,5900.0,6086.0,360.0,2192035.0,2024-06-20,MONTERIA
SEGUNDA,VE,3.0,21.0,6450.0,6200.0,6321.0,447.0,2827484.0,2024-06-20,MONTERIA
SEGUNDA,VP,3.0,1.0,6300.0,6300.0,6300.0,522.0,3288600.0,2024-06-20,MONTERIA
PRIMERA,ML,,1.0,8900.0,8900.0,8900.0,110.0,979000.0,2024-06-27,MONTERIA
PRIMERA,ML,1.0,5.0,8800.0,8800.0,8800.0,148.0,1302400.0,2024-06-27,MONTERIA
PRIMERA,ML,1.25,42.0,10000.0,9000.0,9300.0,165.0,1536360.0,2024-06-27,MONTERIA
PRIMERA,MC,1.3333333333333333,20.0,9300.0,9300.0,9300.0,226.0,2101800.0,2024-06-27,MONTERIA
PRIMERA,TO,3.0,4.0,7250.0,7000.0,7175.0,623.0,4470025.0,2024-06-27,MONTERIA
PRIMERA,HL,,2.0,7300.0,7300.0,7300.0,107.0,781100.0,2024-06-27,MONTERIA
PRIMERA,HL,1.0,2.0,7000.0,7000.0,7000.0,139.0,973000.0,2024-06-27,MONTERIA
PRIMERA,HL,1.5,44.0,7700.0,7000.0,7325.0,191.0,1399075.0,2024-06-27,MONTERIA
PRIMERA,HL,1.3333333333333333,34.0,7200.0,7000.0,7100.0,228.0,1618800.0,2024-06-27,MONTERIA
PRIMERA,HL,1.25,56.0,8000.0,7000.0,7333.0,169.0,1239333.0,2024-06-27,MONTERIA
PRIMERA,HV,2.0,20.0,7200.0,7200.0,7200.0,271.0,1951200.0,2024-06-27,MONTERIA
PRIMERA,HV,2.5,14.0,6700.0,6600.0,6650.0,335.0,2231075.0,2024-06-27,MONTERIA
PRIMERA,HV,2.25,46.0,7000.0,6400.0,6737.0,340.0,2290750.0,2024-06-27,MONTERIA
PRIMERA,HV,3.0,4.0,6650.0,6650.0,6650.0,414.0,2753100.0,2024-06-27,MONTERIA
PRIMERA,VE,2.5,11.0,6200.0,6150.0,6175.0,342.0,2114937.0,2024-06-27,MONTERIA
PRIMERA,VE,2.25,64.0,6700.0,6050.0,6315.0,375.0,2368756.0,2024-06-27,MONTERIA
PRIMERA,VP,3.0,13.0,6900.0,6400.0,6550.0,450.0,2949137.0,2024-06-27,MONTERIA
SEGUNDA,ML,1.0,49.0,8300.0,7800.0,8033.0,139.0,1119311.0,2024-06-27,MONTERIA
SEGUNDA,ML,1.5,53.0,8300.0,5600.0,7150.0,200.0,1430000.0,2024-06-27,MONTERIA
SEGUNDA,ML,1.25,13.0,8400.0,8200.0,8300.0,161.0,1340450.0,2024-06-27,MONTERIA
SEGUNDA,MC,2.0,97.0,8100.0,7250.0,7793.0,262.0,2042936.0,2024-06-27,MONTERIA
SEGUNDA,MC,2.5,29.0,7850.0,6500.0,7350.0,347.0,2552900.0,2024-06-27,MONTERIA
SEGUNDA,MC,3.0,29.0,7700.0,6800.0,7240.0,451.0,3266688.0,2024-06-27,MONTERIA
SEGUNDA,HL,1.5,11.0,6800.0,6600.0,6733.0,192.0,1297288.0,2024-06-27,MONTERIA
SEGUNDA,HL,1.3333333333333333,7.0,6500.0,6500.0,6500.0,237.0,1543750.0,2024-06-27,MONTERIA
SEGUNDA,HL,1.25,1.0,6600.0,6600.0,6600.0,172.0,1135200.0,2024-06-27,MONTERIA
SEGUNDA,VE,2.5,3.0,6000.0,5400.0,5700.0,323.0,1843950.0,2024-06-27,MONTERIA
SEGUNDA,VE,2.25,3.0,4700.0,4700.0,4700.0,306.0,1438200.0,2024-06-27,MONTERIA
SEGUNDA,VP,3.0,3.0,5800.0,5000.0,5400.0,448.0,2421900.0,2024-06-27,MONTERIA
PRIMERA,ML,1.0,3.0,9200.0,9200.0,9200.0,133.0,1223600.0,2024-07-04,MONTERIA
PRIMERA,ML,1.25,36.0,9800.0,8600.0,9175.0,161.0,1477175.0,2024-07-04,MONTERIA
PRIMERA,TO,3.0,4.0,7800.0,7300.0,7562.0,620.0,4692531.0,2024-07-04,MONTERIA
PRIMERA,HL,1.0,2.0,7100.0,7100.0,7100.0,141.0,1001100.0,2024-07-04,MONTERIA
PRIMERA,HL,1.5,69.0,7700.0,7000.0,7266.0,192.0,1397622.0,2024-07-04,MONTERIA
